date,time,close
23-08-2005,13:30:00,2341.05005
23-08-2005,14:30:00,2332.44995
23-08-2005,15:30:00,2327.69995
24-08-2005,10:30:00,2322.80005
24-08-2005,11:30:00,2330.94995
24-08-2005,12:30:00,2321.75
24-08-2005,13:30:00,2324.1001
24-08-2005,14:30:00,2301.94995
24-08-2005,15:30:00,2323.8999
25-08-2005,10:30:00,2322.8501
25-08-2005,11:30:00,2325.55005
25-08-2005,12:30:00,2332.55005
25-08-2005,13:30:00,2330.30005
25-08-2005,14:30:00,2334.25
25-08-2005,15:30:00,2352.3501
26-08-2005,10:30:00,2365.80005
26-08-2005,11:30:00,2352.55005
26-08-2005,12:30:00,2350.75
26-08-2005,13:30:00,2344.8999
26-08-2005,14:30:00,2358.3999
26-08-2005,15:30:00,2353.94995
29-08-2005,10:30:00,2329.8501
29-08-2005,11:30:00,2325.5
29-08-2005,12:30:00,2331.8501
29-08-2005,13:30:00,2333.30005
29-08-2005,14:30:00,2337.3501
29-08-2005,15:30:00,2337.5
30-08-2005,10:30:00,2357.1001
30-08-2005,11:30:00,2359.94995
30-08-2005,12:30:00,2366.5
30-08-2005,13:30:00,2365.75
30-08-2005,14:30:00,2371.8501
30-08-2005,15:30:00,2367.94995
31-08-2005,10:30:00,2368.44995
31-08-2005,11:30:00,2371.75
31-08-2005,12:30:00,2375.75
31-08-2005,13:30:00,2378.55005
31-08-2005,14:30:00,2384.94995
31-08-2005,15:30:00,2384.25
01-09-2005,10:30:00,2404.1499
01-09-2005,11:30:00,2406.30005
01-09-2005,12:30:00,2409.1001
01-09-2005,13:30:00,2406.5
01-09-2005,14:30:00,2407.75
01-09-2005,15:30:00,2404.80005
02-09-2005,10:30:00,2406.94995
02-09-2005,11:30:00,2412.80005
02-09-2005,12:30:00,2416.3501
02-09-2005,13:30:00,2420.75
02-09-2005,14:30:00,2416.25
02-09-2005,15:30:00,2414
05-09-2005,10:30:00,2433.1499
05-09-2005,11:30:00,2434.6499
05-09-2005,12:30:00,2423.6001
06-09-2005,10:30:00,2431.30005
06-09-2005,11:30:00,2425
06-09-2005,12:30:00,2427.55005
06-09-2005,13:30:00,2419.8999
06-09-2005,14:30:00,2426.19995
06-09-2005,15:30:00,2427.69995
08-09-2005,10:30:00,2444.80005
08-09-2005,11:30:00,2445.80005
08-09-2005,12:30:00,2448.6499
08-09-2005,13:30:00,2445.5
08-09-2005,14:30:00,2449.80005
08-09-2005,15:30:00,2453.94995
09-09-2005,10:30:00,2450.5
09-09-2005,11:30:00,2454.1001
09-09-2005,12:30:00,2454.8999
09-09-2005,13:30:00,2447.25
09-09-2005,14:30:00,2456.30005
09-09-2005,15:30:00,2460.3999
12-09-2005,10:30:00,2467.05005
12-09-2005,11:30:00,2470.3501
12-09-2005,12:30:00,2473.3999
12-09-2005,13:30:00,2478.5
12-09-2005,14:30:00,2480.8999
12-09-2005,15:30:00,2483.6499
13-09-2005,10:30:00,2488.3999
13-09-2005,11:30:00,2481.80005
13-09-2005,12:30:00,2488.1499
13-09-2005,13:30:00,2489.05005
13-09-2005,14:30:00,2497.69995
13-09-2005,15:30:00,2499.19995
14-09-2005,10:30:00,2506.25
14-09-2005,11:30:00,2511.8501
14-09-2005,12:30:00,2513.3999
14-09-2005,13:30:00,2504.8501
14-09-2005,14:30:00,2483.80005
14-09-2005,15:30:00,2494
15-09-2005,10:30:00,2501.75
15-09-2005,11:30:00,2508.8999
15-09-2005,12:30:00,2507.6499
15-09-2005,13:30:00,2509.80005
15-09-2005,14:30:00,2514
15-09-2005,15:30:00,2524.8999
16-09-2005,10:30:00,2523.8999
16-09-2005,11:30:00,2532.55005
16-09-2005,12:30:00,2536.6499
16-09-2005,13:30:00,2544.75
16-09-2005,14:30:00,2547.30005
16-09-2005,15:30:00,2550.6499
19-09-2005,10:30:00,2560.80005
19-09-2005,11:30:00,2560.25
19-09-2005,12:30:00,2570.19995
19-09-2005,13:30:00,2560.55005
19-09-2005,14:30:00,2569.6001
19-09-2005,15:30:00,2562.05005
20-09-2005,10:30:00,2564.1001
20-09-2005,11:30:00,2572
20-09-2005,12:30:00,2574.05005
20-09-2005,13:30:00,2569.80005
20-09-2005,14:30:00,2577.6499
20-09-2005,15:30:00,2577.80005
21-09-2005,10:30:00,2576.6499
21-09-2005,11:30:00,2511.75
21-09-2005,12:30:00,2533.1499
21-09-2005,13:30:00,2544.1001
21-09-2005,14:30:00,2561.55005
21-09-2005,15:30:00,2564.5
22-09-2005,10:30:00,2555
22-09-2005,11:30:00,2546.94995
22-09-2005,12:30:00,2523.75
22-09-2005,13:30:00,2507
22-09-2005,14:30:00,2501.1499
22-09-2005,15:30:00,2472.69995
23-09-2005,10:30:00,2489.1001
23-09-2005,11:30:00,2462.6499
23-09-2005,12:30:00,2480.8999
23-09-2005,13:30:00,2480.19995
23-09-2005,14:30:00,2489.1001
23-09-2005,15:30:00,2482.19995
26-09-2005,10:30:00,2506.05005
26-09-2005,11:30:00,2517.3999
26-09-2005,12:30:00,2526.05005
26-09-2005,13:30:00,2535.30005
26-09-2005,14:30:00,2536.75
26-09-2005,15:30:00,2551.6499
26-09-2005,16:30:00,2557.3501
27-09-2005,10:30:00,2580.1001
27-09-2005,11:30:00,2582
27-09-2005,12:30:00,2591.8501
27-09-2005,13:30:00,2569.44995
27-09-2005,14:30:00,2568.5
27-09-2005,15:30:00,2567.80005
27-09-2005,16:30:00,2574.8501
28-09-2005,10:30:00,2576.30005
28-09-2005,11:30:00,2567.94995
28-09-2005,12:30:00,2576.8999
28-09-2005,13:30:00,2575.6001
28-09-2005,14:30:00,2582.1001
28-09-2005,15:30:00,2591.80005
28-09-2005,16:30:00,2598.05005
29-09-2005,10:30:00,2615.44995
29-09-2005,11:30:00,2621.30005
29-09-2005,12:30:00,2624.30005
29-09-2005,13:30:00,2627.55005
29-09-2005,14:30:00,2621.44995
29-09-2005,15:30:00,2611.30005
29-09-2005,16:30:00,2611.19995
30-09-2005,10:30:00,2603.44995
30-09-2005,11:30:00,2602.8999
30-09-2005,12:30:00,2596.25
30-09-2005,13:30:00,2573.69995
30-09-2005,14:30:00,2594.8999
30-09-2005,15:30:00,2600
30-09-2005,16:30:00,2601.3999
03-10-2005,10:30:00,2619.30005
03-10-2005,11:30:00,2620.1001
03-10-2005,12:30:00,2624.6001
03-10-2005,13:30:00,2619.8501
03-10-2005,14:30:00,2627.55005
03-10-2005,15:30:00,2628.1001
03-10-2005,16:30:00,2630.05005
04-10-2005,10:30:00,2652.25
04-10-2005,11:30:00,2653.80005
04-10-2005,12:30:00,2655.3501
04-10-2005,13:30:00,2656.94995
04-10-2005,14:30:00,2659.94995
04-10-2005,15:30:00,2656.25
04-10-2005,16:30:00,2663.3501
05-10-2005,10:30:00,2654.69995
05-10-2005,11:30:00,2656.8501
05-10-2005,12:30:00,2659.25
05-10-2005,13:30:00,2654.1001
05-10-2005,14:30:00,2649.05005
05-10-2005,15:30:00,2649.3501
05-10-2005,16:30:00,2644.3999
06-10-2005,10:30:00,2618.19995
06-10-2005,11:30:00,2607.6499
06-10-2005,12:30:00,2595.44995
06-10-2005,13:30:00,2596.1001
06-10-2005,14:30:00,2582.8999
06-10-2005,15:30:00,2578.1499
06-10-2005,16:30:00,2579.1499
07-10-2005,10:30:00,2593.25
07-10-2005,11:30:00,2581.05005
07-10-2005,12:30:00,2567.5
07-10-2005,13:30:00,2558.44995
07-10-2005,14:30:00,2583.94995
07-10-2005,15:30:00,2573.19995
07-10-2005,16:30:00,2574.05005
10-10-2005,10:30:00,2578.6499
10-10-2005,11:30:00,2568.80005
10-10-2005,12:30:00,2583.1001
10-10-2005,13:30:00,2581.8999
10-10-2005,14:30:00,2574.55005
10-10-2005,15:30:00,2563.30005
11-10-2005,10:30:00,2548.94995
11-10-2005,11:30:00,2552.6499
11-10-2005,12:30:00,2565.19995
11-10-2005,13:30:00,2580.80005
11-10-2005,14:30:00,2584.25
11-10-2005,15:30:00,2587.6499
13-10-2005,10:30:00,2572.30005
13-10-2005,11:30:00,2577.3501
13-10-2005,12:30:00,2571.1001
13-10-2005,13:30:00,2563.1001
13-10-2005,14:30:00,2560.75
13-10-2005,15:30:00,2532.1001
14-10-2005,10:30:00,2531.6001
14-10-2005,11:30:00,2513.1001
14-10-2005,12:30:00,2502.3501
14-10-2005,13:30:00,2510.19995
14-10-2005,14:30:00,2492.25
14-10-2005,15:30:00,2483.5
17-10-2005,10:30:00,2478.55005
17-10-2005,11:30:00,2479.5
17-10-2005,12:30:00,2479.3501
17-10-2005,13:30:00,2471.5
17-10-2005,14:30:00,2487.8999
17-10-2005,15:30:00,2482
18-10-2005,10:30:00,2508.69995
18-10-2005,11:30:00,2507.1499
18-10-2005,12:30:00,2505.19995
18-10-2005,13:30:00,2496.69995
18-10-2005,14:30:00,2492.1001
18-10-2005,15:30:00,2452.75
19-10-2005,10:30:00,2429.8501
19-10-2005,11:30:00,2441.55005
19-10-2005,12:30:00,2431.1001
19-10-2005,13:30:00,2428.3501
19-10-2005,14:30:00,2415.6499
19-10-2005,15:30:00,2417.6001
20-10-2005,10:30:00,2440.05005
20-10-2005,11:30:00,2427.69995
20-10-2005,12:30:00,2418.80005
20-10-2005,13:30:00,2407.44995
20-10-2005,14:30:00,2383.1499
20-10-2005,15:30:00,2399.75
21-10-2005,10:30:00,2400.8501
21-10-2005,11:30:00,2415.6499
21-10-2005,12:30:00,2411
21-10-2005,13:30:00,2411
21-10-2005,14:30:00,2430.5
21-10-2005,15:30:00,2443.44995
24-10-2005,10:30:00,2441
24-10-2005,11:30:00,2425.05005
24-10-2005,12:30:00,2411.1001
24-10-2005,13:30:00,2429.3999
24-10-2005,14:30:00,2403.44995
24-10-2005,15:30:00,2389.25
25-10-2005,10:30:00,2401.05005
25-10-2005,11:30:00,2418.6001
25-10-2005,12:30:00,2419.6499
25-10-2005,13:30:00,2440.05005
25-10-2005,14:30:00,2418.8501
25-10-2005,15:30:00,2417.8999
26-10-2005,10:30:00,2428.80005
26-10-2005,11:30:00,2424.3999
26-10-2005,12:30:00,2423.75
26-10-2005,13:30:00,2407.55005
26-10-2005,14:30:00,2409.44995
26-10-2005,15:30:00,2408.5
27-10-2005,10:30:00,2404.30005
27-10-2005,11:30:00,2406.80005
27-10-2005,12:30:00,2404.19995
27-10-2005,13:30:00,2379
27-10-2005,14:30:00,2370.1001
27-10-2005,15:30:00,2355
28-10-2005,10:30:00,2329.6001
28-10-2005,11:30:00,2330.25
28-10-2005,12:30:00,2335.80005
28-10-2005,13:30:00,2336.75
28-10-2005,14:30:00,2317.5
28-10-2005,15:30:00,2318.55005
31-10-2005,10:30:00,2343.8501
31-10-2005,11:30:00,2345.1001
31-10-2005,12:30:00,2349.8501
31-10-2005,13:30:00,2347.8999
31-10-2005,14:30:00,2362.1499
31-10-2005,15:30:00,2371.6499
01-11-2005,10:30:00,2393.19995
01-11-2005,11:30:00,2379.69995
02-11-2005,10:30:00,2377.30005
02-11-2005,11:30:00,2377.1001
02-11-2005,12:30:00,2387.05005
02-11-2005,13:30:00,2401.80005
02-11-2005,14:30:00,2408.1001
02-11-2005,15:30:00,2421.3999
07-11-2005,10:30:00,2440.19995
07-11-2005,11:30:00,2446.75
07-11-2005,12:30:00,2454.5
07-11-2005,13:30:00,2455.1499
07-11-2005,14:30:00,2458.55005
07-11-2005,15:30:00,2463.75
08-11-2005,10:30:00,2480
08-11-2005,11:30:00,2476.75
08-11-2005,12:30:00,2488.6001
08-11-2005,13:30:00,2493.6499
08-11-2005,14:30:00,2499.05005
08-11-2005,15:30:00,2496.80005
09-11-2005,10:30:00,2515.3501
09-11-2005,11:30:00,2497.55005
09-11-2005,12:30:00,2486.8999
09-11-2005,13:30:00,2494.94995
09-11-2005,14:30:00,2486.1499
09-11-2005,15:30:00,2490.8501
10-11-2005,10:30:00,2493.44995
10-11-2005,11:30:00,2500.8501
10-11-2005,12:30:00,2483.6499
10-11-2005,13:30:00,2492
10-11-2005,14:30:00,2493.1499
10-11-2005,15:30:00,2500
11-11-2005,10:30:00,2530.1499
11-11-2005,11:30:00,2531.80005
11-11-2005,12:30:00,2539.1499
11-11-2005,13:30:00,2542.6499
11-11-2005,14:30:00,2545.30005
11-11-2005,15:30:00,2549.94995
14-11-2005,10:30:00,2572.3501
14-11-2005,11:30:00,2565
14-11-2005,12:30:00,2553.80005
14-11-2005,13:30:00,2552.6499
14-11-2005,14:30:00,2541
14-11-2005,15:30:00,2556.1499
16-11-2005,10:30:00,2570.05005
16-11-2005,11:30:00,2575.8999
16-11-2005,12:30:00,2570.6001
16-11-2005,13:30:00,2580.69995
16-11-2005,14:30:00,2581.30005
16-11-2005,15:30:00,2579
17-11-2005,10:30:00,2577.1001
17-11-2005,11:30:00,2580.19995
17-11-2005,12:30:00,2586.44995
17-11-2005,13:30:00,2583.94995
17-11-2005,14:30:00,2601.19995
17-11-2005,15:30:00,2604.94995
18-11-2005,10:30:00,2622.44995
18-11-2005,11:30:00,2630.05005
18-11-2005,12:30:00,2628.80005
18-11-2005,13:30:00,2624.80005
18-11-2005,14:30:00,2608.94995
18-11-2005,15:30:00,2613.80005
21-11-2005,10:30:00,2606.1001
21-11-2005,11:30:00,2608.8999
21-11-2005,12:30:00,2610.1499
21-11-2005,13:30:00,2610.1001
21-11-2005,14:30:00,2611.1499
21-11-2005,15:30:00,2592.30005
22-11-2005,10:30:00,2580.6499
22-11-2005,11:30:00,2586.55005
22-11-2005,12:30:00,2597.19995
22-11-2005,13:30:00,2613.1499
22-11-2005,14:30:00,2596.80005
22-11-2005,15:30:00,2572.6001
23-11-2005,10:30:00,2590.75
23-11-2005,11:30:00,2586.3501
23-11-2005,12:30:00,2592.44995
23-11-2005,13:30:00,2601.30005
23-11-2005,14:30:00,2601.30005
23-11-2005,15:30:00,2612.75
24-11-2005,10:30:00,2629.5
24-11-2005,11:30:00,2627.5
24-11-2005,12:30:00,2629.75
24-11-2005,13:30:00,2633.75
24-11-2005,14:30:00,2641.6499
24-11-2005,15:30:00,2638.5
25-11-2005,10:30:00,2648.75
25-11-2005,11:30:00,2653.25
25-11-2005,12:30:00,2652.80005
25-11-2005,13:30:00,2653.8501
25-11-2005,14:30:00,2652.55005
25-11-2005,15:30:00,2667.55005
26-11-2005,10:30:00,2675.75
26-11-2005,11:30:00,2676.1499
26-11-2005,12:30:00,2685.3999
28-11-2005,10:30:00,2697
28-11-2005,11:30:00,2709.25
28-11-2005,12:30:00,2707.3501
28-11-2005,13:30:00,2709.30005
28-11-2005,14:30:00,2705.3999
28-11-2005,15:30:00,2710.6499
29-11-2005,10:30:00,2689.5
29-11-2005,11:30:00,2687.8501
29-11-2005,12:30:00,2691.3999
29-11-2005,13:30:00,2708.19995
29-11-2005,14:30:00,2694.6001
29-11-2005,15:30:00,2696.19995
30-11-2005,10:30:00,2721.19995
30-11-2005,11:30:00,2722.6499
30-11-2005,12:30:00,2719.3999
30-11-2005,13:30:00,2704.3999
30-11-2005,14:30:00,2674.5
30-11-2005,15:30:00,2650.6001
01-12-2005,10:30:00,2665.55005
01-12-2005,11:30:00,2651.69995
01-12-2005,12:30:00,2672.69995
01-12-2005,13:30:00,2672.94995
01-12-2005,14:30:00,2681.5
01-12-2005,15:30:00,2703.1001
02-12-2005,10:30:00,2721.8501
02-12-2005,11:30:00,2721.30005
02-12-2005,12:30:00,2715.1499
02-12-2005,13:30:00,2718.05005
02-12-2005,14:30:00,2723.6499
02-12-2005,15:30:00,2696.44995
05-12-2005,10:30:00,2703.8501
05-12-2005,11:30:00,2681.44995
05-12-2005,12:30:00,2690.44995
05-12-2005,13:30:00,2675.19995
05-12-2005,14:30:00,2665.30005
05-12-2005,15:30:00,2656.6001
06-12-2005,10:30:00,2664.05005
06-12-2005,11:30:00,2653.19995
06-12-2005,12:30:00,2663.05005
06-12-2005,13:30:00,2682.30005
06-12-2005,14:30:00,2692.5
06-12-2005,15:30:00,2665.25
07-12-2005,10:30:00,2676.44995
07-12-2005,11:30:00,2685
07-12-2005,12:30:00,2676.5
07-12-2005,13:30:00,2683.19995
07-12-2005,14:30:00,2687.6499
07-12-2005,15:30:00,2695.3501
08-12-2005,10:30:00,2690.94995
08-12-2005,11:30:00,2692.30005
08-12-2005,12:30:00,2695.44995
08-12-2005,13:30:00,2674.94995
08-12-2005,14:30:00,2684.55005
08-12-2005,15:30:00,2708.1499
09-12-2005,10:30:00,2721.75
09-12-2005,11:30:00,2719.1001
09-12-2005,12:30:00,2728.1001
09-12-2005,13:30:00,2733.55005
09-12-2005,14:30:00,2747.1001
09-12-2005,15:30:00,2758.05005
12-12-2005,10:30:00,2773.3999
12-12-2005,11:30:00,2776.94995
12-12-2005,12:30:00,2771.6499
12-12-2005,13:30:00,2773.1499
12-12-2005,14:30:00,2783.8501
12-12-2005,15:30:00,2770.19995
13-12-2005,10:30:00,2774.8999
13-12-2005,11:30:00,2781.3999
13-12-2005,12:30:00,2780.8999
13-12-2005,13:30:00,2796.44995
13-12-2005,14:30:00,2793.8501
13-12-2005,15:30:00,2814.1001
14-12-2005,10:30:00,2824.3999
14-12-2005,11:30:00,2794.75
14-12-2005,12:30:00,2801.80005
14-12-2005,13:30:00,2811.1499
14-12-2005,14:30:00,2803.8999
14-12-2005,15:30:00,2799.5
15-12-2005,10:30:00,2816.1001
15-12-2005,11:30:00,2815.44995
15-12-2005,12:30:00,2803.25
15-12-2005,13:30:00,2809.8999
15-12-2005,14:30:00,2793.80005
15-12-2005,15:30:00,2784.6001
16-12-2005,10:30:00,2772.1499
16-12-2005,11:30:00,2775.69995
16-12-2005,12:30:00,2782.1001
16-12-2005,13:30:00,2793.05005
16-12-2005,14:30:00,2798.75
16-12-2005,15:30:00,2813.80005
19-12-2005,10:30:00,2829.69995
19-12-2005,11:30:00,2835.44995
19-12-2005,12:30:00,2826.3999
19-12-2005,13:30:00,2839.94995
19-12-2005,14:30:00,2841.94995
19-12-2005,15:30:00,2842.25
20-12-2005,10:30:00,2838.5
20-12-2005,11:30:00,2833.1499
20-12-2005,12:30:00,2821.55005
20-12-2005,13:30:00,2826.44995
20-12-2005,14:30:00,2833.6001
20-12-2005,15:30:00,2824.69995
21-12-2005,10:30:00,2841.69995
21-12-2005,11:30:00,2843.75
21-12-2005,12:30:00,2843.94995
21-12-2005,13:30:00,2834.6001
21-12-2005,14:30:00,2800.19995
21-12-2005,15:30:00,2826
22-12-2005,10:30:00,2831.6499
22-12-2005,11:30:00,2838.3501
22-12-2005,12:30:00,2831.69995
22-12-2005,13:30:00,2822.5
22-12-2005,14:30:00,2835.05005
22-12-2005,15:30:00,2837.1499
23-12-2005,10:30:00,2848.25
23-12-2005,11:30:00,2841.80005
23-12-2005,12:30:00,2834.80005
23-12-2005,13:30:00,2815.80005
23-12-2005,14:30:00,2812.3501
23-12-2005,15:30:00,2801.69995
26-12-2005,10:30:00,2773.30005
26-12-2005,11:30:00,2756.8999
26-12-2005,12:30:00,2760.44995
26-12-2005,13:30:00,2751
26-12-2005,14:30:00,2755.5
26-12-2005,15:30:00,2744.6001
27-12-2005,10:30:00,2753.55005
27-12-2005,11:30:00,2770
27-12-2005,12:30:00,2776.19995
27-12-2005,13:30:00,2781.19995
27-12-2005,14:30:00,2788.19995
27-12-2005,15:30:00,2811.30005
28-12-2005,10:30:00,2822.05005
28-12-2005,11:30:00,2806.25
28-12-2005,12:30:00,2808.8999
28-12-2005,13:30:00,2781.94995
28-12-2005,14:30:00,2809.94995
28-12-2005,15:30:00,2791.80005
29-12-2005,10:30:00,2808.05005
29-12-2005,11:30:00,2802.25
29-12-2005,12:30:00,2810.25
29-12-2005,13:30:00,2814
29-12-2005,14:30:00,2807.6001
29-12-2005,15:30:00,2827
30-12-2005,10:30:00,2818.8999
30-12-2005,11:30:00,2832.75
30-12-2005,12:30:00,2836.6499
30-12-2005,13:30:00,2834.6499
30-12-2005,14:30:00,2842.19995
30-12-2005,15:30:00,2833.25
02-01-2006,10:30:00,2842.6001
02-01-2006,11:30:00,2841.80005
02-01-2006,12:30:00,2847.25
02-01-2006,13:30:00,2844.8501
02-01-2006,14:30:00,2831.94995
02-01-2006,15:30:00,2836.69995
03-01-2006,10:30:00,2841.19995
03-01-2006,11:30:00,2849.8501
03-01-2006,12:30:00,2856.05005
03-01-2006,13:30:00,2865.69995
03-01-2006,14:30:00,2872.05005
03-01-2006,15:30:00,2879.75
04-01-2006,10:30:00,2899.05005
04-01-2006,11:30:00,2897.75
04-01-2006,12:30:00,2902.44995
04-01-2006,13:30:00,2897.6499
04-01-2006,14:30:00,2904.19995
04-01-2006,15:30:00,2904.3999
05-01-2006,10:30:00,2901.44995
05-01-2006,11:30:00,2898.3501
05-01-2006,12:30:00,2907.8999
05-01-2006,13:30:00,2902.55005
05-01-2006,14:30:00,2902.75
05-01-2006,15:30:00,2899.94995
06-01-2006,10:30:00,2905
06-01-2006,11:30:00,2916.30005
06-01-2006,12:30:00,2901.8501
06-01-2006,13:30:00,2887.44995
06-01-2006,14:30:00,2899.25
06-01-2006,15:30:00,2911.25
09-01-2006,10:30:00,2922.94995
09-01-2006,11:30:00,2909.8501
09-01-2006,12:30:00,2907.69995
09-01-2006,13:30:00,2910.80005
09-01-2006,14:30:00,2903.44995
09-01-2006,15:30:00,2903.75
10-01-2006,10:30:00,2896.3999
10-01-2006,11:30:00,2891.8501
10-01-2006,12:30:00,2880.44995
10-01-2006,13:30:00,2880.19995
10-01-2006,14:30:00,2883.30005
10-01-2006,15:30:00,2869.5
12-01-2006,10:30:00,2853.25
12-01-2006,11:30:00,2860.1001
12-01-2006,12:30:00,2844.19995
12-01-2006,13:30:00,2845.8999
12-01-2006,14:30:00,2850.69995
12-01-2006,15:30:00,2850.30005
13-01-2006,10:30:00,2869
13-01-2006,11:30:00,2873.3999
13-01-2006,12:30:00,2862.6001
13-01-2006,13:30:00,2860.75
13-01-2006,14:30:00,2873.69995
13-01-2006,15:30:00,2847.05005
16-01-2006,10:30:00,2838.69995
16-01-2006,11:30:00,2826.3501
16-01-2006,12:30:00,2837.05005
16-01-2006,13:30:00,2851.1499
16-01-2006,14:30:00,2840.44995
16-01-2006,15:30:00,2834.6499
17-01-2006,10:30:00,2857.75
17-01-2006,11:30:00,2858.6499
17-01-2006,12:30:00,2844.8999
17-01-2006,13:30:00,2842.3501
17-01-2006,14:30:00,2829.1001
17-01-2006,15:30:00,2827.3501
18-01-2006,10:30:00,2805.6499
18-01-2006,11:30:00,2793.69995
18-01-2006,12:30:00,2794.6499
18-01-2006,13:30:00,2788.30005
18-01-2006,14:30:00,2803.6001
19-01-2006,10:30:00,2842.44995
19-01-2006,11:30:00,2843.80005
19-01-2006,12:30:00,2843.3999
19-01-2006,13:30:00,2848.5
19-01-2006,14:30:00,2862.6001
19-01-2006,15:30:00,2874.44995
20-01-2006,10:30:00,2889.5
20-01-2006,11:30:00,2885.44995
20-01-2006,12:30:00,2891.19995
20-01-2006,13:30:00,2905.94995
20-01-2006,14:30:00,2902.94995
20-01-2006,15:30:00,2897.55005
23-01-2006,10:30:00,2891.8999
23-01-2006,11:30:00,2883.80005
23-01-2006,12:30:00,2883.44995
23-01-2006,13:30:00,2882.1499
23-01-2006,14:30:00,2890.6499
23-01-2006,15:30:00,2885.75
24-01-2006,10:30:00,2907.5
24-01-2006,11:30:00,2907.25
24-01-2006,12:30:00,2905.6001
24-01-2006,13:30:00,2908.1001
24-01-2006,14:30:00,2902.75
24-01-2006,15:30:00,2905.80005
25-01-2006,10:30:00,2927.1001
25-01-2006,11:30:00,2925.8999
25-01-2006,12:30:00,2932
25-01-2006,13:30:00,2933
25-01-2006,14:30:00,2940.5
25-01-2006,15:30:00,2933.6499
27-01-2006,10:30:00,2962.80005
27-01-2006,11:30:00,2960.94995
27-01-2006,12:30:00,2965.30005
27-01-2006,13:30:00,2972.44995
27-01-2006,14:30:00,2980.94995
27-01-2006,15:30:00,2981.3501
30-01-2006,10:30:00,2977.6499
30-01-2006,11:30:00,2975.6499
30-01-2006,12:30:00,2990.25
30-01-2006,13:30:00,2990.69995
30-01-2006,14:30:00,2982.3501
30-01-2006,15:30:00,2972.1001
31-01-2006,10:30:00,2990
31-01-2006,11:30:00,2999.3999
31-01-2006,12:30:00,2994.05005
31-01-2006,13:30:00,2998.8999
31-01-2006,14:30:00,2998.25
31-01-2006,15:30:00,3003.19995
01-02-2006,10:30:00,2997.6499
01-02-2006,11:30:00,2995.30005
01-02-2006,12:30:00,3001.1499
01-02-2006,13:30:00,3003.30005
01-02-2006,14:30:00,2984
01-02-2006,15:30:00,2973.80005
02-02-2006,10:30:00,2986.8999
02-02-2006,11:30:00,2986.1499
02-02-2006,12:30:00,2970.1001
02-02-2006,13:30:00,2978.8501
02-02-2006,14:30:00,2970.1499
02-02-2006,15:30:00,2968.75
03-02-2006,10:30:00,2957.25
03-02-2006,11:30:00,2948.55005
03-02-2006,12:30:00,2949.80005
03-02-2006,13:30:00,2952.8999
03-02-2006,14:30:00,2952.3999
03-02-2006,15:30:00,2939.80005
06-02-2006,10:30:00,2946.75
06-02-2006,11:30:00,2977.1499
06-02-2006,12:30:00,2991.55005
06-02-2006,13:30:00,2997.5
06-02-2006,14:30:00,3002.1499
06-02-2006,15:30:00,3000.69995
07-02-2006,10:30:00,3017.1499
07-02-2006,11:30:00,3018.8501
07-02-2006,12:30:00,2999.80005
07-02-2006,13:30:00,3007.75
07-02-2006,14:30:00,3011.94995
07-02-2006,15:30:00,3016.6001
08-02-2006,10:30:00,3001.1001
08-02-2006,11:30:00,3002.05005
08-02-2006,12:30:00,3000.1001
08-02-2006,13:30:00,3002.8501
08-02-2006,14:30:00,3014.6499
08-02-2006,15:30:00,3004.75
10-02-2006,10:30:00,3021.44995
10-02-2006,11:30:00,3019.3999
10-02-2006,12:30:00,3016.55005
10-02-2006,13:30:00,3023.75
10-02-2006,14:30:00,3020.8501
10-02-2006,15:30:00,3023.1001
13-02-2006,10:30:00,3024.1001
13-02-2006,11:30:00,3033.3999
13-02-2006,12:30:00,3028
13-02-2006,13:30:00,3034.19995
13-02-2006,14:30:00,3038.6001
13-02-2006,15:30:00,3040.75
14-02-2006,10:30:00,3045.05005
14-02-2006,11:30:00,3045.55005
14-02-2006,12:30:00,3040.25
14-02-2006,13:30:00,3032.1499
14-02-2006,14:30:00,3022.3501
14-02-2006,15:30:00,3019.75
15-02-2006,10:30:00,3034.8501
15-02-2006,11:30:00,3028.6499
15-02-2006,12:30:00,3012.8501
15-02-2006,13:30:00,3008.8999
15-02-2006,14:30:00,3016.6001
15-02-2006,15:30:00,3013.3501
16-02-2006,10:30:00,3024.6001
16-02-2006,11:30:00,3023.8501
16-02-2006,12:30:00,3031.1001
16-02-2006,13:30:00,3032
16-02-2006,14:30:00,3021.55005
16-02-2006,15:30:00,3020.6001
17-02-2006,10:30:00,3018
17-02-2006,11:30:00,3005.44995
17-02-2006,12:30:00,3017.8999
17-02-2006,13:30:00,3008.3501
17-02-2006,14:30:00,2990.1001
17-02-2006,15:30:00,2982.80005
20-02-2006,10:30:00,2963.44995
20-02-2006,11:30:00,2967.5
20-02-2006,12:30:00,2975.6001
20-02-2006,13:30:00,2987.25
20-02-2006,14:30:00,2993.6499
20-02-2006,15:30:00,3008.80005
21-02-2006,10:30:00,3024.19995
21-02-2006,11:30:00,3034
21-02-2006,12:30:00,3033.8999
21-02-2006,13:30:00,3040.19995
21-02-2006,14:30:00,3035.75
21-02-2006,15:30:00,3036.6001
22-02-2006,10:30:00,3046.3999
22-02-2006,11:30:00,3049.3501
22-02-2006,12:30:00,3049.8999
22-02-2006,13:30:00,3042
22-02-2006,14:30:00,3047.69995
22-02-2006,15:30:00,3047.55005
23-02-2006,10:30:00,3063.1001
23-02-2006,11:30:00,3068.1499
