,Date_time,close
0,2005-04-11 10:00:00,3931.11011
1,2005-04-11 11:00:00,3918.9799799999996
2,2005-04-11 12:00:00,3902.53003
3,2005-04-11 13:00:00,3891.76001
4,2005-04-11 14:00:00,3889.79004
5,2005-04-11 15:00:00,3902.75
6,2005-04-11 16:00:00,3889.6499
7,2005-04-12 10:00:00,3907.25
8,2005-04-12 11:00:00,3950.36011
9,2005-04-12 12:00:00,3922.71997
10,2005-04-12 13:00:00,3918.88989
11,2005-04-12 14:00:00,3919.4099100000003
12,2005-04-12 15:00:00,3924.9099100000003
13,2005-04-12 16:00:00,3924.8999
14,2005-04-13 10:00:00,3948.32007
15,2005-04-13 11:00:00,3950.30005
16,2005-04-13 12:00:00,3944.9799799999996
17,2005-04-13 13:00:00,3949.75
18,2005-04-13 14:00:00,3933.6899399999998
19,2005-04-13 15:00:00,3912.7299799999996
20,2005-04-13 16:00:00,3913.75
21,2005-04-15 10:00:00,3864.1599100000003
22,2005-04-15 11:00:00,3846.73999
23,2005-04-15 12:00:00,3833.70996
24,2005-04-15 13:00:00,3833.3300799999997
25,2005-04-15 14:00:00,3821.1298799999995
26,2005-04-15 15:00:00,3811.17993
27,2005-04-15 16:00:00,3805.9099100000003
28,2005-04-18 10:00:00,3756.0600600000002
29,2005-04-18 11:00:00,3745.0
30,2005-04-18 12:00:00,3781.1599100000003
31,2005-04-18 13:00:00,3786.25
32,2005-04-18 14:00:00,3793.0600600000002
33,2005-04-18 15:00:00,3804.44995
34,2005-04-18 16:00:00,3784.7700200000004
35,2005-04-18 17:00:00,3784.3100600000002
36,2005-04-19 10:00:00,3836.1298799999995
37,2005-04-19 11:00:00,3866.1899399999998
38,2005-04-19 12:00:00,3862.3999
39,2005-04-19 13:00:00,3848.86011
40,2005-04-19 14:00:00,3824.8300799999997
41,2005-04-19 15:00:00,3770.57007
42,2005-04-19 16:00:00,3749.8501
43,2005-04-20 10:00:00,3774.9099100000003
44,2005-04-20 11:00:00,3751.5
45,2005-04-20 12:00:00,3748.11011
46,2005-04-20 13:00:00,3757.3300799999997
47,2005-04-20 14:00:00,3740.04004
48,2005-04-20 15:00:00,3755.6899399999998
49,2005-04-20 16:00:00,3772.36011
50,2005-04-21 10:00:00,3774.5800799999997
51,2005-04-21 11:00:00,3808.7700200000004
52,2005-04-21 12:00:00,3811.04004
53,2005-04-21 13:00:00,3823.6899399999998
54,2005-04-21 14:00:00,3839.76001
55,2005-04-21 15:00:00,3846.19995
56,2005-04-21 16:00:00,3850.4099100000003
57,2005-04-22 10:00:00,3899.73999
58,2005-04-22 11:00:00,3909.8300799999997
59,2005-04-22 12:00:00,3917.45996
60,2005-04-22 13:00:00,3925.79004
61,2005-04-22 14:00:00,3916.96997
62,2005-04-22 15:00:00,3919.51001
63,2005-04-22 16:00:00,3912.80005
64,2005-04-25 10:00:00,3934.53003
65,2005-04-25 11:00:00,3946.3999
66,2005-04-25 12:00:00,3959.71997
67,2005-04-25 13:00:00,3957.96997
68,2005-04-25 14:00:00,3958.3701200000005
69,2005-04-25 15:00:00,3937.8701200000005
70,2005-04-25 16:00:00,3939.23999
71,2005-04-26 10:00:00,3966.2299799999996
72,2005-04-26 11:00:00,3981.8100600000002
73,2005-04-26 12:00:00,3985.2700200000004
74,2005-04-26 13:00:00,3964.3501
75,2005-04-26 14:00:00,3953.5200200000004
76,2005-04-26 15:00:00,3954.53003
77,2005-04-26 16:00:00,3954.54004
78,2005-04-27 10:00:00,3968.73999
79,2005-04-27 11:00:00,3957.07007
80,2005-04-27 12:00:00,3964.17993
81,2005-04-27 13:00:00,3965.69995
82,2005-04-27 14:00:00,3979.3501
83,2005-04-27 15:00:00,3943.6298799999995
84,2005-04-27 16:00:00,3930.23999
85,2005-04-28 10:00:00,3943.20996
86,2005-04-28 11:00:00,3953.9199200000003
87,2005-04-28 12:00:00,3943.3701200000005
88,2005-04-28 13:00:00,3918.04004
89,2005-04-28 14:00:00,3913.8701200000005
90,2005-04-28 15:00:00,3915.07007
91,2005-04-28 16:00:00,3917.8999
92,2005-04-29 10:00:00,3924.1298799999995
93,2005-04-29 11:00:00,3909.8798799999995
94,2005-04-29 12:00:00,3881.19995
95,2005-04-29 13:00:00,3869.3999
96,2005-04-29 14:00:00,3857.03003
97,2005-04-29 15:00:00,3850.5900899999997
98,2005-04-29 16:00:00,3839.25
99,2005-05-02 10:00:00,3867.17993
100,2005-05-02 11:00:00,3822.75
101,2005-05-02 12:00:00,3801.3300799999997
102,2005-05-02 13:00:00,3785.28003
103,2005-05-02 14:00:00,3776.73999
104,2005-05-02 15:00:00,3796.1599100000003
105,2005-05-02 16:00:00,3796.45996
106,2005-05-03 10:00:00,3801.1001
107,2005-05-03 11:00:00,3833.3501
108,2005-05-03 12:00:00,3829.1298799999995
109,2005-05-03 13:00:00,3830.26001
110,2005-05-03 14:00:00,3824.8100600000002
111,2005-05-03 15:00:00,3814.13989
112,2005-05-03 16:00:00,3809.0
113,2005-05-04 10:00:00,3826.30005
114,2005-05-04 11:00:00,3854.3300799999997
115,2005-05-04 12:00:00,3844.1298799999995
116,2005-05-04 13:00:00,3849.3300799999997
117,2005-05-04 14:00:00,3861.69995
118,2005-05-04 15:00:00,3885.45996
119,2005-05-04 16:00:00,3891.29004
120,2005-05-05 10:00:00,3933.1899399999998
121,2005-05-05 11:00:00,3960.1899399999998
122,2005-05-05 12:00:00,3964.1599100000003
123,2005-05-05 13:00:00,3973.04004
124,2005-05-05 14:00:00,3968.1298799999995
125,2005-05-05 15:00:00,3947.86011
126,2005-05-05 16:00:00,3943.5900899999997
127,2005-05-06 10:00:00,3955.51001
128,2005-05-06 11:00:00,3955.69995
129,2005-05-06 12:00:00,3962.4799799999996
130,2005-05-06 13:00:00,3939.3999
131,2005-05-06 14:00:00,3947.01001
132,2005-05-06 15:00:00,3944.6599100000003
133,2005-05-06 16:00:00,3958.13989
134,2005-05-09 10:00:00,3997.8798799999995
135,2005-05-09 11:00:00,4019.82007
136,2005-05-09 12:00:00,4027.96997
137,2005-05-09 13:00:00,4034.73999
138,2005-05-09 14:00:00,4028.57007
139,2005-05-09 15:00:00,4031.1599100000003
140,2005-05-09 16:00:00,4029.88989
141,2005-05-10 10:00:00,4042.4199200000003
142,2005-05-10 11:00:00,4064.79004
143,2005-05-10 12:00:00,4063.29004
144,2005-05-10 13:00:00,4068.8300799999997
145,2005-05-10 14:00:00,4070.04004
146,2005-05-10 15:00:00,4056.32007
147,2005-05-10 16:00:00,4055.48999
148,2005-05-11 10:00:00,4051.44995
149,2005-05-11 11:00:00,4078.6201200000005
150,2005-05-11 12:00:00,4095.75
151,2005-05-11 13:00:00,4084.0200200000004
152,2005-05-11 14:00:00,4077.3701200000005
153,2005-05-11 15:00:00,4081.23999
154,2005-05-11 16:00:00,4088.36011
155,2005-05-12 10:00:00,4110.569820000001
156,2005-05-12 11:00:00,4152.41016
157,2005-05-12 12:00:00,4145.3598600000005
158,2005-05-12 13:00:00,4154.9502
159,2005-05-12 14:00:00,4143.6201200000005
160,2005-05-12 15:00:00,4152.3798799999995
161,2005-05-12 16:00:00,4155.43994
